id	filename	md5	size	state
b9305937-9c7d-47ef-9034-4296dd32776b	d0659063-8ffb-444a-ab7c-c53d350336d5.mirbase21.mirnas.quantification.txt	706802dcb954510e79432ffc00419570	50298	released
2c011428-0c66-4e2b-892f-f77a820501c5	5da697bb-b907-41bb-bb2c-daa897b5eb7a.mirbase21.mirnas.quantification.txt	1202a2c8943886e2c3e2437d52162d78	50409	released
3b758bc7-66f9-4758-9fb0-c6cd7543b4ff	966e84d5-ce27-406f-852b-f63699d9f4cb.mirbase21.mirnas.quantification.txt	01eec5095bbaed8d12e2955e31a2cfbe	50332	released
511ff306-db2b-4d42-8cc1-6770b1daa583	c3118ef1-48f0-4aeb-b1c5-69ce4a1d263a.mirbase21.mirnas.quantification.txt	e798f10c10b4f364f0f195e3b9b2e790	50483	released
cec9ac05-4934-4666-8c53-2cf99a0219ee	9bb94173-a2f2-474d-9539-25e6da1e419a.mirbase21.mirnas.quantification.txt	b984445bc812a44dcd5bb9abbb083778	50362	released
e92da51b-428e-4b00-ae6f-2033a24b891b	84e97e1c-26e2-4d8f-8024-fcf3b1fa76d0.mirbase21.mirnas.quantification.txt	350b5e84a0a9bed3f77c137223b5ce3f	50337	released
87fb3c6b-f458-442a-9cab-ae80c8d5be77	9cc492ea-e693-4cf5-a914-178f9a141602.mirbase21.mirnas.quantification.txt	260eec53139b51e75bc634d99273c33f	50467	released
69a181f6-8f6d-495f-ad03-062be276093a	f50b255e-de09-42f2-86f5-1e26a0ebb011.mirbase21.mirnas.quantification.txt	4a2732abdd39a273e717c3303e92335a	50410	released
39b2d01e-8ff5-49e4-9d6c-37fa00c58f59	3e12e02b-c99f-4f0a-98a8-fd2b3c966c3d.mirbase21.mirnas.quantification.txt	392690d8f5cf2adf52f16e2817065e39	50439	released
7eb15766-c215-446a-9db3-b5208ae6345a	41e99387-4f23-4dde-8c7b-5524f6e2d63c.mirbase21.mirnas.quantification.txt	ad44d1d4f9c5a0bba7a04839cd42d2d7	50351	released
8e2571a3-b88e-4afb-942d-bd06a4267962	277fd0fa-e036-4fe3-9f31-a2c10f88e7b1.mirbase21.mirnas.quantification.txt	3c2e1336d6ec5511f71dd4e9281cdd14	50545	released
00f6a58e-1b5f-4b9a-a636-c07d310f9bfe	2f888eb4-6e84-4564-88d6-377fb346e818.mirbase21.mirnas.quantification.txt	df8ea87c054a7a6d5aa301896c8cc56e	50192	released
c42a9f51-0cec-455c-b696-fb130b48c0c1	1ec0188c-67d6-48bb-b60c-2dff733fa66e.mirbase21.mirnas.quantification.txt	0c0c9ae52017cf559363253aed060376	50378	released
e0ff5f33-1480-4fdc-9585-d1352c56f434	94153c2c-d2e2-4325-a8b0-05eaf052f9e9.mirbase21.mirnas.quantification.txt	9f4ec62f05a3be94051aa87b176a627f	50233	released
d733332e-0f01-40c4-93d2-068a94d14560	5cc7ba62-ca46-47b0-84ec-2976817c802a.mirbase21.mirnas.quantification.txt	4d3d9a413cef822057bbd8bd70d5561d	50425	released
8736915e-9a79-4a9f-ad49-73b7c113b3f3	953c0b07-9369-4061-9a76-fa2ff1561615.mirbase21.mirnas.quantification.txt	1259179c7d593acf13a002bd62a1df4a	50312	released
04ea521e-17d2-4ccb-b7d3-49414d363a48	385c7ef7-762b-450e-b1ec-9315f536d6e5.mirbase21.mirnas.quantification.txt	7e76e9fb29b2749b296ac83505bc1ae8	50270	released
cef3eb5c-e52f-4ac5-ae07-5d573b317433	9c6b2beb-0405-4a81-85a1-b2fc8602ecd4.mirbase21.mirnas.quantification.txt	097058ad8c1022d545cd83238d24595c	50374	released
8dd52b10-e62c-484b-959e-aa51c762fee4	70a87c93-1fea-483c-a51a-4cd66ddc708f.mirbase21.mirnas.quantification.txt	0704bdf010eed16c89dad260deaadb4f	50201	released
ba66d295-0759-463d-bec4-72714cb9ab69	2ff2b382-eac0-4bcf-b79d-4a3458982e78.mirbase21.mirnas.quantification.txt	69d0b35f624fc828f7196cdf86274d7f	50358	released
3dcd77b8-bbc4-400c-b644-9b22a1673579	b91e7d71-7fdd-4984-8428-c9d8210b7a51.mirbase21.mirnas.quantification.txt	b3967d89b98cf59f80539dc0be9bb85a	50205	released
1f827a4c-3e78-439f-955e-f88726b08bc7	5dea69a4-829b-4346-8ef5-08cb963acdcd.mirbase21.mirnas.quantification.txt	4e642b709a962f73727cbb155f327018	50286	released
f35f9b6a-cefd-4b09-9c51-ea954f9d98a2	af12a80b-b054-4cde-872c-5b2debfaa6f3.mirbase21.mirnas.quantification.txt	5701cc9bb43fb048cf5469761de01b9e	50311	released
bfae293d-d15c-47a1-bb4b-cf82cdc95659	a37b0071-e22b-41e3-b953-7f793693ab88.mirbase21.mirnas.quantification.txt	8ee329f789064d6454c28004f864bd71	50459	released
e08c52b7-d283-4c0f-8957-d15fa887800c	181af063-0ede-4408-b32a-315026a5b976.mirbase21.mirnas.quantification.txt	fff2f582216f00928975b3445833377d	50468	released
996caa8d-e1ed-47d3-8c9a-a63da26dc13f	fd87d0bd-4c9e-4072-ad58-e7156a86635f.mirbase21.mirnas.quantification.txt	27c02f881bace48346b67fb0f32a012e	50436	released
cbc8ae68-5d43-4b0d-8c0d-81d8b075250e	4409b281-02bd-465a-9b43-6a5e9a6e5fb2.mirbase21.mirnas.quantification.txt	6512af65f27f8a0f1ce741dccae663e1	50215	released
4ba6dbed-cf15-4db7-9287-e1e81ae4372c	ec53f20c-5e81-4f42-b9e4-2af70644c491.mirbase21.mirnas.quantification.txt	d398efafb9e4243d3f6cdfef44fc0d2e	50352	released
4eff5915-b95f-42b0-9b27-f96ba9d7791f	8cb8e90d-d316-4f1c-8410-5531347b8dd3.mirbase21.mirnas.quantification.txt	8f88d442ed2d6ab9d974c9898298ed60	50450	released
59334346-69aa-443a-9afd-4708f66c354c	4baf7544-9583-4f1d-b8ec-f8432aba985c.mirbase21.mirnas.quantification.txt	cb6fb31f6b7ae465b6ea0f40df43fc2f	50396	released
04af1764-3ce8-40de-81a6-053aa4c756b7	bb4f2f8f-6349-4cc0-893c-08f83f4412d6.mirbase21.mirnas.quantification.txt	af5e41e0dad0c53093e4611cba52d87d	50248	released
b0cd1fd5-c1f7-46ef-8284-ca2c3a08bbaf	78a94931-0a24-4d78-92a0-7f3aae19c461.mirbase21.mirnas.quantification.txt	1ddb72ee3cc061eab09eee8378d4ba33	50249	released
7fccd1ce-ea25-4b09-9c49-bfb4d2bcac2d	9098809f-e004-4eb0-b200-84a6b941ed00.mirbase21.mirnas.quantification.txt	3ebf9148a9b59796465a2fc8e5ebab15	50095	released
11fd0e34-dfcc-47c4-9d81-6b86dc3a19ae	21f7c21e-60fe-42ad-a90a-2a10024311ae.mirbase21.mirnas.quantification.txt	fcd0d20d263e2ee970fa7a67eba00ad0	50151	released
bf405d46-b813-4a6b-88a2-02c7ce87cf4e	e8ab2a9a-c878-4685-8fb9-d8230a775c75.mirbase21.mirnas.quantification.txt	a4189ccee077a06c203bc4c0b9fd3d16	50313	released
264a1357-a073-4de2-9075-fe65e754a168	9815be85-9450-4a1c-b19b-db8cb7b87f01.mirbase21.mirnas.quantification.txt	4c50f2e320cb95c8a4e61a2ad1e7ae03	50233	released
3b5fc005-c3ff-462b-bde4-b6b6ae0ddf7d	49eaa69c-64c0-455d-966d-7d749897fd37.mirbase21.mirnas.quantification.txt	39b3345dcdd9f71a345066b46d2ab623	50378	released
8e76c4e8-67f9-4c52-883e-49eadc2cd5d2	02943785-c4f2-42b5-89f5-40e27fd0e604.mirbase21.mirnas.quantification.txt	99c406eb7267fd2a5911b932ab4fe713	50333	released
bc569214-9b44-40c5-ac93-68680bf77386	16b031ee-800d-45d8-8219-42e760eed842.mirbase21.mirnas.quantification.txt	404f8dc7801e2fb470aabaa6e6b70dc9	50300	released
6551e593-804f-4df0-b790-087e4e20bd66	1e6c953c-adfd-4910-b72d-4b563fe53161.mirbase21.mirnas.quantification.txt	334c070f473fc08a96d35d248f875ff0	50257	released
da787504-87a1-4dfb-8126-a20b6ea84b0a	44a2e508-1694-4a27-b51d-bcf5b74bf4a7.mirbase21.mirnas.quantification.txt	e5e30e9ea7999a08f78789524e4b4bcf	50371	released
f541853a-b1c0-4d32-905f-c5286bd6c046	53c22805-25bf-4e1d-8445-58b6f3c1de97.mirbase21.mirnas.quantification.txt	8cd67ff90b7f447bcea568b2f41145ee	50336	released
13bb6c44-c4c6-4cc1-88eb-cde4a59d062f	7e23ecda-07b7-46fe-ab62-a4b648902e18.mirbase21.mirnas.quantification.txt	31a0300c7911da9543a355fb41419157	50503	released
8d71b1f2-60f3-404b-92cf-c53478f3df50	040094f0-9cb5-43a4-9096-b951240a7b7d.mirbase21.mirnas.quantification.txt	6ef46959690908b2f816248566a196a4	50416	released
b428c1d1-25fb-4164-abd6-50c45b8126bf	e6d314df-13ad-40f0-834e-1d8e91d069f8.mirbase21.mirnas.quantification.txt	01146711295d726f53f7e2db2e839b72	50358	released
26051d6c-5121-4529-a4b5-2dc480c72c27	757969e4-f47d-41cb-8f83-774d6b91374c.mirbase21.mirnas.quantification.txt	fdbb2e0ea7415e0f8a0717e16a0c6d97	50329	released
286f0cc1-f7cc-47d1-929d-820a90918485	6a83da9c-2564-4da1-95fe-a2e02a1c4063.mirbase21.mirnas.quantification.txt	68845dfd11d644bd5d901364417097ca	50334	released
b171e96f-557b-49d7-a040-0ec7d0157a15	bc9a2564-7d47-4a33-ba7d-0b81c2c07c63.mirbase21.mirnas.quantification.txt	9895593a78d7fc1886d97d09f0c1847a	50443	released
d57b7f64-cb7b-46c5-bf6b-655406870009	00d2e264-6926-4db1-b8f1-07a92e15e511.mirbase21.mirnas.quantification.txt	a8d04247edf8d869e097f75732619485	50348	released
a21cdbbd-6cd3-49d0-a916-5af2222e1f98	0288b600-17a2-4739-ad45-33f9fd04775f.mirbase21.mirnas.quantification.txt	bd08f30bafd917ff59ff4ee37de69d3a	50277	released
05e180b4-4faa-471c-bf8f-cf46629a9f6e	cbfaa7d4-eaad-43ea-90d6-d0dcf6231831.mirbase21.mirnas.quantification.txt	a1c2cd7ffbc3af0daa670f5b8c0430f5	50333	released
bf2ca39f-50cb-47fa-ae08-b5778d081eab	dedae84b-816b-45c8-a1f7-9beb08afac2c.mirbase21.mirnas.quantification.txt	9a53ec8562cff7d03532172f22eeab36	50391	released
2537e594-21e6-488e-b2e6-82784a26900f	f588990e-1468-4e64-9285-33f70009c913.mirbase21.mirnas.quantification.txt	e74105cbef178ef63c1386619627611a	50345	released
3fe165c8-47e6-4fb3-a95d-de176a441005	01c96208-efcb-4bf6-9601-bdcebff26035.mirbase21.mirnas.quantification.txt	03f1a23f41f1dbccc4feec934d8d2c52	50356	released
4c276661-6132-498e-9ee5-457972c9275f	fe4a6e5c-e083-4238-b4c9-2ae1448e4f0e.mirbase21.mirnas.quantification.txt	dd16abe57c4c5bf49351287b7d4f298b	50359	released
21773362-cb69-4b62-8b4f-768d17cce8b4	1f1a5074-1fb3-4629-bb18-eeccf39b4340.mirbase21.mirnas.quantification.txt	177151844efabc5b9c66d6594fc45888	50198	released
fa1b4197-f9ae-493d-acd7-dda93a347459	625adf42-b74f-4635-816d-fa980ab69694.mirbase21.mirnas.quantification.txt	c4b67e369ffa2a7e6790d86fa4721efe	50420	released
9fd92ea5-0242-4959-afb3-52f17a8d9646	c4bb6356-987e-49fa-ae36-8d0c3a9efac7.mirbase21.mirnas.quantification.txt	29346fa87ce131ee118be6d229ee4d7b	50247	released
61adedaa-f04f-4eb9-b83d-daf236b01b50	81dca259-0ca3-4389-93f0-7d1984d375ed.mirbase21.mirnas.quantification.txt	b374b4c03f61e2b32457622a78843b79	50335	released
9c570d9a-fd65-4e90-9faa-d5565769893d	3582760c-9f34-48a2-a1c1-9deab7bae936.mirbase21.mirnas.quantification.txt	06adc07b6ae0353a8cc93972a5a2f4e0	50259	released
796cf18b-91ea-4c28-9e93-801236764e3f	77d4326f-7a88-441c-a437-5f714b234b26.mirbase21.mirnas.quantification.txt	c8ff1f16e99c4f42e5938950a77b333e	50308	released
ced71153-95b4-4182-8913-3c6cb0ff4325	7bbe1eb2-398d-4ea3-8ce1-d467c73cac6c.mirbase21.mirnas.quantification.txt	e129c97eaa3e423f504850783703dc50	50273	released
998d985f-180f-40c5-b52e-8ee3da2ba572	2e7085e9-ce85-4e5e-9e54-8f7cb2678995.mirbase21.mirnas.quantification.txt	2ec1554918178277be1237b06cc024c6	50446	released
01e630b1-6fa2-4770-b9ed-18dc426e1402	5debbfdf-6dd3-40c3-91c3-7efb3bb14ad6.mirbase21.mirnas.quantification.txt	2e6f31cfbbae6d4f24d400cf7de99168	50347	released
72c106be-dcc4-48a5-8f69-fed3d51c4ffb	6ed8af5c-a590-4de1-9110-59d0d383860f.mirbase21.mirnas.quantification.txt	ea9c0ded178ad6a494fc27ed5564f071	50362	released
3139bb55-8773-4638-a558-a1597560b3ea	11f572d5-aef7-4eee-9d2c-d8ec6570da0c.mirbase21.mirnas.quantification.txt	a22bbc49a7169135a0d9fa81fd84c2cf	50390	released
de513240-b931-459e-b394-8f765d373daa	f1640953-14f6-41d3-8b2e-955c18669ce0.mirbase21.mirnas.quantification.txt	0657a0964e8ae314a57dae4393d1ce5a	50193	released
dd38c317-506b-488b-b80b-bcbf792cea10	0a6da6e1-dee2-4589-a75e-7a2b8f87181a.mirbase21.mirnas.quantification.txt	c00be8505aabbd856bfa1dbd0613ce56	50263	released
f47e8a63-d2cd-4bb1-be34-f16241b5c9f7	5c5be883-8f18-40dd-88ab-60e7f19f590e.mirbase21.mirnas.quantification.txt	8f3a895d1f4e7244ebb72f1748803a55	50314	released
b9b76718-0993-4e10-8ba0-26e71981bb11	6f3afc55-1d66-429d-a0ff-539b1b2ffc85.mirbase21.mirnas.quantification.txt	1eb95945e17d454ae450c9166644dd62	50280	released
94c343f8-1f43-4da5-94ab-ab5ea9056352	c9d246bd-6aa0-4efa-b401-c93071708acf.mirbase21.mirnas.quantification.txt	5117989dc4538aed4856359bb2221078	50279	released
0d0402f9-68c5-4665-8d7b-2a56497073e2	52049a8c-88bb-43b5-8094-e981d10aec29.mirbase21.mirnas.quantification.txt	f3d26b14174438a302ab7f4c44c5d7df	50453	released
4f0fb1f2-5df1-41c8-a4f3-b8c1e2dbbb19	f5e40292-a2da-4b27-8099-e09a6e5721ec.mirbase21.mirnas.quantification.txt	085cc40f304b2eada75f2c3f4e4052a9	50192	released
42cde53e-142b-4bbb-8aa5-9a451a232c1d	9671a0e9-92dd-4162-8193-88e75651c870.mirbase21.mirnas.quantification.txt	bb62304b1ca3da9916cfb15e857954fd	50277	released
5c355d05-be0d-4432-ae9b-61e06b5a170f	a229a3d5-37b3-4b49-bf23-89874be40260.mirbase21.mirnas.quantification.txt	2ee5b95f7a8ee70be681fbf17e0c8a53	50251	released
850edf03-9993-4982-88e4-b642882934da	e4545871-07ba-4446-8397-abdb29ac04ab.mirbase21.mirnas.quantification.txt	b6b873b1a87360b9572bad90f6153164	50367	released
856012ed-0c9a-41a0-a280-8335193fb49d	bec0907b-ad26-45bb-a751-5110ba053c4f.mirbase21.mirnas.quantification.txt	eea2d8e68f8ecae3f05ce1ed08178974	50308	released
cff4ac4b-9914-4a4d-a7c2-53230d656757	4547ea31-e3b9-4a64-8ae3-09836a60b3fa.mirbase21.mirnas.quantification.txt	34b2d634ce888bf734512fe0d401fb98	50256	released
9b6f7129-6363-41cd-a370-96e5491607f2	4f462274-6537-43f9-9b43-4135627ea1fe.mirbase21.mirnas.quantification.txt	d1851782c52e99cfe704594b0c10abd0	50418	released
019e72b4-ad10-4aa5-a110-5d1c0105676e	790380d2-d59f-43b9-8825-3a58bf336ae8.mirbase21.mirnas.quantification.txt	c462f987e55a59e2ff5478cc29443a46	50230	released
7fff0074-362d-43af-bc79-59a073a89c55	4a7454b5-1268-461b-afcb-d3b06c7323e2.mirbase21.mirnas.quantification.txt	9cf812f8337a454541e2bb3cbb03e6ac	50375	released
98591102-98d4-4b13-a945-c2d3a5e1fe51	47106f4c-8d46-441f-b3a7-7dc186b1d076.mirbase21.mirnas.quantification.txt	234876674eb0bcacabd0997f18fe64fb	50342	released
2eb80d66-1ec4-4086-a7cb-f5aa95cfaa8f	e109aa52-5b63-4619-b5e6-1a3f594f6249.mirbase21.mirnas.quantification.txt	04afb1d4915eaa8c786f929a67edcc60	50282	released
5d0fefcf-5fc0-4092-a2e7-df7e875382ae	dba76e99-bf9e-4e97-96a2-d0e005a4edd1.mirbase21.mirnas.quantification.txt	c804b978aa5710859fb6d35c782077c3	50256	released
418e3575-a658-40ee-9cab-4086df105ab0	094fcb74-4bc2-4024-830d-3b3bca698298.mirbase21.mirnas.quantification.txt	c74a395a33b991187f18e36695a470ba	50360	released
286b9423-cb36-4a04-be2e-f7ce520f2a2a	39e97ad8-068d-4846-8fc6-80458fe9e5f5.mirbase21.mirnas.quantification.txt	f5b96474c41db42c3272e140d6b1290d	50406	released
bafa9bb9-ee45-4468-95ed-b95f31db184c	df6f48a5-7c2a-47ed-8053-fbe0c6280209.mirbase21.mirnas.quantification.txt	b648f370c4391ed8d1967ffa747c39e8	50309	released
c24a9d84-2195-4a9f-ad58-62a447152cef	d5ee3648-0adc-43ed-a110-bbaf84de9a99.mirbase21.mirnas.quantification.txt	2958fce13865ad855d28e842c59514eb	50290	released
1ed28a2f-5290-4512-8635-870e7d7ebf5e	b71f608b-d5dd-49b7-a21a-731d32f16646.mirbase21.mirnas.quantification.txt	3ac91f81074f44952eb03934576bdedf	50365	released
c3d59ba8-fba9-4443-85f7-d119dd4601d7	1aa67adb-dbf8-4460-9665-23122e604db5.mirbase21.mirnas.quantification.txt	f9f023c92e4985b2b60e69f4810b4fc3	50484	released
236a6a5b-c11f-43d7-9232-cc95567a0cf2	e15b65c8-dc73-44e5-a040-0a021933c67d.mirbase21.mirnas.quantification.txt	d62a6efd835ca08378b2a16551f750d7	50416	released
2d080720-ff60-44e2-aa11-e1d9f7b174e3	afa149a6-5e0c-487e-8546-4875ef947eab.mirbase21.mirnas.quantification.txt	81368abeb11174f30e0f3abee573a9a0	50384	released
20c2a23a-be85-4351-9cc6-e6236d4b6b0a	2be2b6f0-d375-4d39-a129-fe94fe047be7.mirbase21.mirnas.quantification.txt	54657e453b39abada8d4fbcc25ad22eb	50238	released
a8bcc911-898c-4a88-8bf5-279ba2d9fc3f	63905449-33f5-4140-bf0e-43bffb1ff079.mirbase21.mirnas.quantification.txt	65f0ce10311519bb5ffedb4a918ddfe9	50355	released
c335518a-15b3-413c-ada1-cc857c2312df	1e0a97f8-cf9f-4f77-b52d-40e3ffaaa2d0.mirbase21.mirnas.quantification.txt	45be0ee4a7a8a4e3985d080e13cc7f11	50309	released
ab9d0c83-9e33-46f6-b82a-ee5ebfb6c687	16d9dbd5-ff93-4579-b0af-d9f99c886c64.mirbase21.mirnas.quantification.txt	200d1c6c2a34674b06086e396cc08965	50275	released
63962b12-e3e9-444d-8753-ebabd97da8c9	fceeb4b4-ec50-4a70-8b8e-0c75d4933979.mirbase21.mirnas.quantification.txt	4e0c4e646763369d2ed23a7750bd9006	50398	released
cd9b19e6-2165-48a1-bee5-98b5aa6b6371	b085d23f-3e65-4c75-99e5-32e925abeca9.mirbase21.mirnas.quantification.txt	099fff4beca73591501341ed145b1698	50316	released
d0e68a1e-be42-43ae-9e2e-49e3bb1c7f44	5efce95f-59ad-4af9-b6f3-fd9cd70d6231.mirbase21.mirnas.quantification.txt	624a1da5343d4e86ca15a30bcfef904a	50127	released
12ec11f9-ed59-4a33-8c87-7aa26db129fc	7711b716-ec7c-4a04-8cd6-1259080bf544.mirbase21.mirnas.quantification.txt	c6154afdc337461663e5ca97cd6b2c3c	50433	released
d88a58ab-0c09-411d-b635-9e63a5255e49	c0b2b62c-0f12-4d49-9157-f28bab4d2d99.mirbase21.mirnas.quantification.txt	0fc85aec194f1312a38748bd7d8ae764	50406	released
182ca555-5b3a-4149-b2ca-a51eefdde1fb	59930502-cc3f-435d-809b-80a7956411a5.mirbase21.mirnas.quantification.txt	8622e7831e8b17a672bbe2a9942c05d4	50369	released
a6931d7f-c8a3-41f0-b9a5-ec48b9101f33	40dba517-12f2-49aa-ad4e-cea7f1c5025e.mirbase21.mirnas.quantification.txt	5004e8a50d6d2b0f769b04dbef0eefab	50231	released
067018b7-6327-4716-a2c2-e4f388b5fd33	9c8833e3-4a8a-4a57-bd37-5c5c7115701c.mirbase21.mirnas.quantification.txt	40c8630ddd5019f0f13a05a9bab835f8	50271	released
0fa5e8ea-d6aa-4364-bbd0-666901272d0c	7541f79d-bc52-4dee-87cf-3d37a684a94d.mirbase21.mirnas.quantification.txt	51998e442e11a3b80a679d96b8fc11ba	50304	released
1dc2463c-58ea-4216-a1a5-d84f13392030	61170e85-ee65-4ebc-aac6-ab82d0ec2a73.mirbase21.mirnas.quantification.txt	799a0327c4172116d2fc94e38904e865	50477	released
000e5bf7-381b-484f-899c-9fc61a526648	503d7596-c990-431a-b54c-64fb42b64fa4.mirbase21.mirnas.quantification.txt	9135404d3fa78237407c943f9a36d1e2	50381	released
6a36367f-031a-49ba-861c-1cb1dc30dd66	f5460f92-defd-4acd-95dc-97c8c5ae0275.mirbase21.mirnas.quantification.txt	c4062ef6c0de94212c01c34779792bba	50347	released
358ef886-b754-4fbc-9a5d-b7fb8eb9fa9c	176c3dd0-6391-46f1-8117-8dbaa8cac0d4.mirbase21.mirnas.quantification.txt	e5e59039cbdc82a1e3bb9120e8e7bb08	50465	released
85e3724d-93fb-4b02-8eba-029b378564e6	cd68e5ab-dc90-4795-8cf1-517fe63bb3e9.mirbase21.mirnas.quantification.txt	d4ba3c02f14585df0724784675a0e77f	50340	released
1262d00b-7efb-43df-9d18-b56208061cda	5ce46b54-091d-4224-a7c8-65db24728f18.mirbase21.mirnas.quantification.txt	670c3dcf3129a35fef7bb8c23845f472	50236	released
18720e3b-9719-4a65-bef8-eca748dd82c1	bdf033ac-a3e9-4795-a1d4-8161c2d52d11.mirbase21.mirnas.quantification.txt	dd42541222473e4ad1093084f8e71312	50438	released
5291a96d-5068-4cb7-92c3-9f95f647fd46	28609f31-3810-41a5-833c-798bc8d036e5.mirbase21.mirnas.quantification.txt	7ba6fa3312b64aea30ee8188ac862bc8	50297	released
4618a9ac-1f35-4393-9b4a-68cfbb64e75d	152535fb-cb4a-4922-8bc4-203563e32f1b.mirbase21.mirnas.quantification.txt	54c55897cceb50b27a9b801b2559cdf7	50327	released
476fa9b3-1d1e-4b3c-8f95-a239d7cf165f	d4802451-5ae8-40a8-868c-c7bc3744408f.mirbase21.mirnas.quantification.txt	bc216a3161e3297b0a96bd9bb85174f8	50259	released
edb387b2-fcda-4131-b593-f17203e4953d	dd61385e-445d-46c8-a316-2ea625d506c7.mirbase21.mirnas.quantification.txt	4b4ee3b2da71c848913257246e43b7dd	50345	released
755cd9a8-6b65-46d0-af49-8e0e22a1c9c4	8bb2eb27-3bf9-46c7-bb2a-4915cbf09407.mirbase21.mirnas.quantification.txt	d60422c46931c7c48019a92dd8358797	50263	released
b7be64e3-54a0-4867-8544-0e82b79a925b	c957e3d5-aba5-4261-868f-7e9a86265779.mirbase21.mirnas.quantification.txt	4dcea1d677f46abe4e4f66b78d7eac77	50309	released
e790d6b7-3396-41ca-8be7-1db5bda69787	77fec431-d4c0-4c50-b0ec-377bad3b05db.mirbase21.mirnas.quantification.txt	7fa15ca071facf5f6ccecf1fd8d60f51	50386	released
34d0a818-ff41-47ab-9359-c598bdc3b2c2	8494e1a8-4ddf-4a7a-be43-f123e958a69c.mirbase21.mirnas.quantification.txt	6aa022de9f181257ab94cbec74d1e601	50204	released
1e9e759b-e674-4954-a29c-d9181452afd9	be18c3df-4d80-4e08-9243-39c455348b69.mirbase21.mirnas.quantification.txt	f8b50b53b84784e1b95d9c840b898e33	50373	released
3b8c709c-910b-443b-b872-d4e01832d529	e9a63073-20d9-4bd3-8684-8833561862ac.mirbase21.mirnas.quantification.txt	5e9e86dcce38fac980211a0678613f72	50217	released
025fab8b-696f-4a7a-b651-68019b68052b	d08ef5f8-c266-44fb-933a-805acc1421f4.mirbase21.mirnas.quantification.txt	6e70c9a72e9d41d937c8e559de808152	50352	released
d6422611-8ce4-4833-b61c-707260684172	ec0ab975-0200-468c-833c-0cf78d7dcd16.mirbase21.mirnas.quantification.txt	4e172529ee1eb14ad94e81f1a9359b4c	50318	released
0b9422a7-437c-4af4-9774-1b252c48c529	3e95363e-5a2f-40e5-9afd-148646082f7e.mirbase21.mirnas.quantification.txt	54d5f553ce822745d8355a2ea96ae5e0	50368	released
754ffe8c-1328-47c3-b8d9-8ee706f559ce	5d2797fd-0167-48b0-8f2c-7a899288cc66.mirbase21.mirnas.quantification.txt	424fca11329517f22f8759fc22f58cdd	50352	released
16b4ad19-4a70-4912-bd64-13bd9ee09ddc	573b8129-67b9-4ae5-84bb-09e82b2f9271.mirbase21.mirnas.quantification.txt	4df91b1541d3c3a3245a9d3ace35eea1	50357	released
c4af5eb7-b834-4b27-8a6a-9bc63f2c14bc	7795afc0-2b07-4708-964a-567275edceb4.mirbase21.mirnas.quantification.txt	36184a8106e6335fe14a4b8eda124565	50406	released
